
Brassage génétique : Méiose et fécondation| id: + 1
Quel territoire est le théâtre d'un conflit impliquant le Royaume-Uni et un état tiers en 1982 ?|La Rhodésie|L'Afrique du Sud|Hong Kong|Les Malouines||ANSWERS|Les Malouines|
En quelle année Hong Kong fut-il rétrocédé à la Chine ?|1997|1994|1982|1980||ANSWERS|1997|

Naissance et expansion de l'empire britannique| id: + 173
Quelle est la définition d'un empire ?|Territoire occupé et administré par une nation en dehors de ses frontières, et qui demeure attaché à la métropole par des liens étroits|Communauté politique unissant des peuples différents autour d'un pouvoir central unique|Entité politique qui ne regroupe qu'une seule nation sur son territoire|Système de gouvernement monarchique absolu avec un monarque de droit divin||ANSWERS|Communauté politique unissant des peuples différents autour d'un pouvoir central unique|
Quand a débuté l'expansion européenne ?|Au XIIe|Au XIXe|Au XVe|Au XVIe||ANSWERS|Au XVe|
Quelle était la motivation principale des premières explorations britanniques ?|Trouver un passage maritime jusqu'en Asie pour contourner l'Empire ottoman|Trouver des faiblesses dans le contrôle des frontières ottomanes|Trouver de nouvelles terres à coloniser pour accroitre la puissance britannique|Trouver de nouvelles routes maritimes pour atteindre l'empire ottoman||ANSWERS|Trouver un passage maritime jusqu'en Asie pour contourner l'Empire ottoman|
Quel est le nom de la première compagnie de commerce qui reçut sa charte royale en 1600 ?|La Compagnie des Indes Orientales|La Compagnie de la Baie d'Hudson|La Compagnie Africaine Royale|La Compagnie de Virginie Occidentale||ANSWERS|La Compagnie des Indes Orientales|
Comment a-t-on appelé les premiers colons puritains venus s'établir en Amérique ?|Les Frères Pélerins|Les Mormons|Les Pères Pélerins|Les Amish||ANSWERS|Les Pères Pélerins|
Quelle matière première locale fait la richesse des colonies des Caraïbes aux XVIe et XVIIe siècle?|La fourrure|Le bois exotique|Les esclaves|La canne à sucre||ANSWERS|La canne à sucre|
En quoi le commerce lucratif de la canne à sucre a-t-il contribué à renforcer la Marine Royale au XVIIe siècle?|Il a permis à la couronne britannique d'acheter de meilleurs bateaux|Il a permis des échanges de technologie avec la marine marchande hollandaise|Il a généré une situation de forte concurrence dans la région obligeant la Navy à s'aguerrir|Il a attiré de nombreux marins expérimentés désireux de faire fortune dans la région||ANSWERS|Il a généré une situation de forte concurrence dans la région obligeant la Navy à s'aguerrir|
Quelle décision du Parlement anglais provoque des conflits avec les autres puissances impériales présentes en Amérique  au XVIIe?|Le Parlement décide d'interdire l'esclavage dans les plantations des colonies britanniques|Le Parlement décide que seuls les navires britanniques pourront vendre des esclaves dans les colonies britanniques|Le Parlement décide de doubler les taxes sur les cannes à sucre étrangères|Le Parlement refuse d'accueillir des représentants des colonies en son sein||ANSWERS|Le Parlement décide que seuls les navires britanniques pourront vendre des esclaves dans les colonies britanniques|
Quelle est l'évolution générale de l'empire britannique au cours du XVIIIe siècle ?|L'empire stagne et finit par céder beaucoup de territoires aux français, après la Guerre de Sept Ans|L'empire décline mais réussit à gagner la Guerre de Sept Ans contre les français|L'empire décline en Inde mais progresse sur le sol américain, grâce à une alliance avec les français, présents au Canada|L'empire britannique prospère et gagne en superficie, jusqu'à la Guerre d'Indépendance Américaine||ANSWERS|L'empire britannique prospère et gagne en superficie, jusqu'à la Guerre d'Indépendance Américaine|
Pourquoi l'empire britannique perd-il des colonies en 1783 ?|Car les colonies américaines proclament leur indépendance|Car certaines îles des Caraïbes proclament leur indépendance|Car les colonies de la Nouvelle Angleterre sont cédées aux Français|Car la couronne d'Angleterre les échange contre des territoires en Inde pour augmenter son influence dans l'Océan Indien.||ANSWERS|Car les colonies américaines proclament leur indépendance|

Mitos y heroes : Che Guevara| id: + 175
En quelle année et où est né le Che ?|Buenos Aires, 1932|Rosario, 1928|La Havane, 1929|San Salvador 1930||ANSWERS|Rosario, 1928|
Quel jour est-il parti à Cuba pour commencer la révolution ?|2 décembre|1 décembre|6 décembre|10 décembre||ANSWERS|2 décembre|
Qu'a-t-il étudié ?|Le droit|Les sciences politiques|Il voulait être vétérinaire|La médecine||ANSWERS|La médecine|
Finalement, il est entré à La Havane en 1959 pour mettre la fin à la dictature de…|Alfredo Stroessner|Salvador Allende|Fulgencio Batista|Juan Perón||ANSWERS|Fulgencio Batista|
Où et quand a-t-il été assassiné ?|Higueras, 1967|La Paz 1971|Montevideo, 1970|Venezuela, 1969||ANSWERS|Higueras, 1967|
En quelle année a-t-il participé à la bataille de Santa Clara ?|1954|1960|1955|1958||ANSWERS|1958|
En 1955, le Che connaît Fidel Castro et son frère, Raúl. Quel est le pays de la rencontre ?|Argentine|Mexico|Uruguay|Bolivie||ANSWERS|Mexico|
En quelle année Che Guevara a-t-il fait son premier voyage ?|1954|1958|1951|1956||ANSWERS|1951|
Quel(s) poste(s) de ministre a eu Che Guevara dans le gouvernement cubain ?|Ministre de l'Industrie|Ministre de l'Éducation|Ministre de l'Economie|Ministre du Transport||ANSWERS|Ministre de l'Industrie|
Dans quel pays africain le Che a-t-il fait la guerre ?|Algérie|Mali|Ghana|Congo||ANSWERS|Congo|

Écriture d'imagination : article| id: + 176
Qu'est-ce que l'angle d'un article ?|le nombre de colonnes qui le composent|l'autre nom de son titre|la manière dont l'auteur choisit de traiter son sujet|les tendances politiques ou idéologiques implicites||ANSWERS|la manière dont l'auteur choisit de traiter son sujet|
Quelle est la finalité d'un article ?|Informer|Émouvoir|Divertir|La finalité dépend du type d'article||ANSWERS|La finalité dépend du type d'article|
Un bon titre d'article doit être… ?|Court et percutant|Complet et détaillé|Neutre et consensuel|Long et obscur||ANSWERS|Court et percutant|
Quelle partie de l'article a pour rôle d'en détailler le propos ?|L'introduction|La conclusion|Le développement|Le titre||ANSWERS|Le développement|
Quelle proposition ferait un bon titre pour un article sur une alimentation équilibrée  ?|An apple a day keeps the doctor away|Is jogging bad for our health ?|The crack in our plates|Mouth-watering recipes||ANSWERS|An apple a day keeps the doctor away|

Codage de l'information| id: + 184
Le code binaire réfléchi comporte :|Des médiatrices|Des zones de réflexion|Des symétries|Des perpendiculaires||ANSWERS|Des symétries|
Propriété du code binaire réfléchi :|On peut faire des multiplications mais pas d’additions|On peut faire des multiplications et des additions|On ne peut pas faire de multiplications ou d’additions|Il permet tous les calculs possibles||ANSWERS|On ne peut pas faire de multiplications ou d’additions|
Le code binaire réfléchi qui suit les combinaisons 0000, 0001, 0010 est :|0101|1000|0011|1010||ANSWERS|0011|
En binaire signé sur 4 bits, que vaut 0 ?|0000|1111|1000|0001||ANSWERS|0000|
En binaire signé sur 4 bits, que vaut 1 ?|1000|0001|1111|1100||ANSWERS|0001|
En binaire signé sur 4 bits, que vaut -1 ?|1000|0001|1111|1100||ANSWERS|1111|
En binaire signé sur 8 bits, que vaut -2 ?|1111 1100|1111 0010|1111 1110|1000 0010||ANSWERS|1111 1110|
Le code ASCII est utilisé pour :|Les stations de ski informatisées|Les échanges entre les ordinateurs et leurs périphériques|Les communications secrètes de la défense nationale|La machine « Enigma » pendant la seconde guerre mondiale||ANSWERS|Les échanges entre les ordinateurs et leurs périphériques|
Si la lettre « A » a pour code ASCII 65 en décimal quel est le code ASCII en décimal de la lettre « F » ?|70|85|75|80||ANSWERS|70|
Le chiffre 3 est codé en ASCII par 51 décimal, comment est codé le chiffre 9 ?|55|56|57|58||ANSWERS|57|

Composants réalisant la fonction "Alimenter"| id: + 185
Un Robot SUMO utilisé lors de compétitions de robotique comporte des accumulateurs dont les caractéristiques sont les suivantes :  -	La tension nominale d’un élément : Vélément  =  1,2 V. -	La capacité d’un élément : Qélément  = 1600 mAh.  En déduire le nombre d’éléments associés en série sachant que le robot est alimenté sous une tension de 7,2 V.|3|4|5|6||ANSWERS|6|
Toujours pour le Robot SUMO, les accumulateurs sont associés en série, déterminer la capacité totale des accumulateurs QTotale|9600 mAh|4800 mAh|1600 mAh|8000 mAh||ANSWERS|1600 mAh|
La phase de recherche du Robot SUMO  adverse nécessite une capacité de 0,0198 Ah pour 2 moteurs parcourus par un courant d’intensité 0,65A. Combien de temps dure cette phase de recherche ?|0,2 h|0,015h|0,15 h|0,02h||ANSWERS|0,015h|
Un accumulateur  de 1000 mAh, permet de fournir un courant constant de 0,1 Ampère pendant une durée de :|1 heure|2 heures|5 heures|10 heures||ANSWERS|10 heures|
L’énergie fournie par une batterie de 24V et 2Ah pendant une heure est :|12 Wh|10 Wh|48 J|48 Wh||ANSWERS|48 Wh|
Une batterie d’accumulateur stocke l’énergie sous la forme :|Cinétique de translation|Potentielle de pesanteur|Chimique|Thermique||ANSWERS|Chimique|
Un appareil portatif de type perforateur consomme 0,033Ah pour réaliser un trou. Sachant que la batterie a une capacité de 1700 mAh, combien de trous peut-on réaliser ?|20|34|45|51||ANSWERS|51|
Une tondeuse Robot comporte une batterie de 17A.h sous 24V. Sachant que l’intensité du courant absorbé est de 18A. Que vaut le temps d’autonomie de cette tondeuse ?|1 heure|45 min|56 min|1h 36min||ANSWERS|56 min|
Un robot dispose d’une batterie de capacité nominale 4,4 A.h. La capacité minimale avant recharge es 1,6 Ah. Que vaut la capacité disponible entre deux charges ?|2,8 A.h|6 A.h|2,2 A.h|3 A.h||ANSWERS|2,8 A.h|
Sachant que la quantité d’énergie fournie aux moteurs de ce même robot en une heure est de 1.25 A.h.  Quelle est l’autonomie de ce robot ?|3h|2.4h|2.24h|4h||ANSWERS|2.24h|

Composants réalisant la fonction "Distribuer l'énergie électrique"| id: + 186
Les composants qui réalisent la fonction « distribuer l’énergie » fonctionnent en :|Amplification|Alimentation|Capteurs|Commutation||ANSWERS|Commutation|
Un transistor bipolaire de type NPN, fonctionnant en commutation est dit saturé si :|Le courant de base est nul|Le courant émetteur est supérieur au courant de base|Le courant de base est positif|Le courant collecteur est inférieur au courant de base||ANSWERS|Le courant de base est positif|
Le modèle équivalent d’un transistor bloqué est :|Un interrupteur fermé|Un interrupteur ouvert|Un relais|Une diode||ANSWERS|Un interrupteur ouvert|
Pour commander un moteur dans deux sens de rotation on peut utiliser un pont en H : Si le sens 1 de rotation correspond à la fermeture des commutateurs 1 et 4, quels commutateurs doivent être fermés pour le sens 2|1 et 3|2 et 4|2 et 3|3 et 4||ANSWERS|2 et 3|
Si l’on ferme en même temps les commutateurs 2 et 4 ou 1 et 3,que se passe-t-il ?|Le moteur s’arrête|Le moteur tourne plus vite|Rien|Court-circuit||ANSWERS|Court-circuit|
Dans le cas de l’alimentation d’un moteur à courant continu, à quoi peut servir un hacheur ?|Détruire le moteur pour le recycler|Réaliser un système de découpe du bois motorisée|Moduler la vitesse de rotation en modifiant la valeur moyenne aux bornes du moteur|Modifier la capacité de la batterie d’alimentation||ANSWERS|Moduler la vitesse de rotation en modifiant la valeur moyenne aux bornes du moteur|
Le rapport cyclique est :|Le couple disponible en sortie du moteur|Le rendement par rapport à la période du signal de commande|Le rapport entre la puissance de sortie et la puissance d’entrée|La proportion de durée de l’état haut du signal de commande du moteur par rapport à la période de ce même signal.||ANSWERS|La proportion de durée de l’état haut du signal de commande du moteur par rapport à la période de ce même signal.|
Pour une tension d’alimentation maximale de 24V, si le rapport cyclique vaut 50% cela signifie que la valeur moyenne de la tension aux bornes du moteur vaut :|48V|12V|3V|6V||ANSWERS|12V|
La tension aux bornes d’un moteur varie de la façon suivante : état haut pendant 0.1ms, période 1ms. Que vaut le rapport cyclique ?|0.1%|1%|5%|10%||ANSWERS|10%|
Pour un état haut de la tension aux bornes d’un moteur à courant continu qui dure 0.2ms, si la fréquence du signal est de 2000 Hz et la valeur maximale de tension de 12V, que vaut la valeur moyenne aux bornes du moteur ?|6V|5,4V|3,2V|4,8V||ANSWERS|4,8V|
